883F, Lost in Transliteration, implementation, , 1300, x1735, 
883E, Field of Wonders, implementation strings, , 1500, x1443, 
883D, Packmen Strike Back, binary search dp math, , 2500, x229, 
883C, Downloading B++, binary search implementation, , 2300, x473, 
883B, Berland Army, constructive algorithms graphs greedy, , 2600, x242, 
883A, Automatic Door, implementation, , 2200, x452, 
879B, Table Tennis, data structures implementation, , 1200, x8380, 
879A, Borya's Diagnosis, implementation, , 900, x7814, 
878E, Numbers on the blackboard, combinatorics dp, , 3300, x235, 
878D, Magic Breeding, bitmasks, , 2900, x358, 
878C, Tournament, data structures graphs, , 2700, x641, 
878B, Teams Formation, data structures implementation, , 2300, x841, 
878A, Short Program, bitmasks constructive algorithms, , 1600, x4346, 
877F, Ann and Books, data structures flows hashing, , 2300, x689, 
877E, Danil and a Part-time Job, bitmasks data structures trees, , 2000, x2734, 
877D, Olya and Energy Drinks, data structures dfs and similar graphs shortest paths, , 2100, x2556, 
877C, Slava and tanks, constructive algorithms, , 1600, x4670, 
877B, Nikita and string, brute force dp, , 1500, x6824, 
877A, Alex and broken contest, implementation strings, , 1100, x8886, 
876B, Divisiblity of Differences, implementation math number theory, , 1300, x6736, 
876A, Trip For Meal, math, , 900, x7792, 
875F, Royal Questions, dsu graphs greedy, , 2500, x837, 
875E, Delivery Club, binary search data structures dp, , 2600, x530, 
875D, High Cry, binary search bitmasks combinatorics data structures divide and conquer, , 2200, x1454, 
875C, National Property, 2-sat dfs and similar graphs implementation, , 2100, x1530, 
875B, Sorting the Coins, dsu implementation sortings two pointers, , 1500, x4474, 
875A, Classroom Watch, brute force math, , 1200, x8136, 
873F, Forbidden Indices, dsu string suffix structures strings, , 2400, x711, 
873E, Awards For Contestants, brute force data structures dp, , 2300, x296, 
873D, Merge Sort, constructive algorithms divide and conquer, , 1800, x2013, 
873C, Strange Game On Matrix, greedy two pointers, , 1600, x2519, 
873B, Balanced Substring, dp implementation, , 1500, x5184, 
873A, Chores, implementation, , 800, x5947, 
871E, Restore the Tree, graphs greedy trees, , 2900, x79, 
870F, Paths, data structures number theory, , 2700, x323, 
870E, Points Lines and Ready-made Titles, dfs and similar dsu graphs trees, , 2300, x761, 
870D, Something with XOR Queries, brute force interactive probabilities, , 2000, x1017, 
870C, Maximum splitting, dp greedy math number theory, , 1300, x7297, 
870B, Maximum of Maximums of Minimums, greedy, , 1200, x6685, 
870A, Search for Pretty Integers, brute force implementation, , 900, x8333, 
869E, The Untended Antiquity, data structures hashing, , 2400, x1000, 
869D, The Overdosing Ubiquity, brute force dfs and similar graphs, , 2800, x123, 
869C, The Intriguing Obsession, combinatorics dp math, , 1800, x3357, 
869B, The Eternal Immortality, math, , 1100, x9221, 
869A, The Artful Expedient, brute force implementation, , 1100, x8024, 
868G, El Toll Caves, math, , 3300, x63, 
868F, Yet Another Minimization Problem, divide and conquer dp, , 2500, x1146, 
868E, Policeman and a Tree, dp graphs trees, , 2700, x264, 
868D, Huge Strings, bitmasks brute force dp implementation strings, , 2200, x756, 
868C, Qualification Rounds, bitmasks brute force constructive algorithms dp, , 1500, x3412, 
868B, Race Against Time, implementation, , 1400, x3105, 
868A, Bark to Unlock, brute force implementation strings, , 900, x6355, 
867A, Between the Offices, implementation, , 800, x14524, 
865G, Flowers and Chocolate, combinatorics math matrices, , 3300, x92, 
865F, Egg Roulette, bitmasks brute force divide and conquer math meet-in-the-middle, , 3300, x37, 
865E, Hex Dyslexia, bitmasks brute force dp graphs, , 3300, x59, 
865D, Buy Low Sell High, constructive algorithms data structures greedy, , 2400, x1820, 
865C, Gotta Go Fast, binary search dp, , 2400, x548, 
865B, Ordering Pizza, binary search sortings ternary search, , 1900, x1488, 
865A, Save the problem!, constructive algorithms, , 1400, x3676, 
864F, Cities Excursions, dfs and similar graphs trees, , 2700, x456, 
864E, Fire, dp sortings, , 2000, x2924, 
864D, Make a Permutation!, greedy implementation math, , 1500, x4924, 
864C, Bus, greedy implementation math, , 1500, x5170, 
864B, Polycarp and Letters, brute force implementation strings, , 1000, x7345, 
864A, Fair Game, implementation sortings, , 1000, x9390, 
863G, Graphic Settings, , , 3200, x34, 
863F, Almost Permutation, flows, , 2200, x771, 
863E, Turn Off The TV, data structures sortings, , 2000, x1650, 
863D, Yet Another Array Queries Problem, data structures implementation, , 1800, x2265, 
863C, 1-2-3, graphs implementation, , 1800, x1913, 
863B, Kayaking, brute force greedy sortings, , 1500, x3722, 
863A, Quasi-palindrome, brute force implementation, , 900, x7183, 
862F, Mahmoud and Ehab and the final stage, data structures strings, , 2900, x125, 
862E, Mahmoud and Ehab and the function, binary search data structures sortings, , 2100, x933, 
862D, Mahmoud and Ehab and the binary string, binary search divide and conquer interactive, , 2000, x1351, 
862C, Mahmoud and Ehab and the xor, constructive algorithms, , 1900, x3108, 
862B, Mahmoud and Ehab and the bipartiteness, dfs and similar graphs trees, , 1300, x8992, 
862A, Mahmoud and Ehab and the MEX, greedy implementation, , 1000, x7923, 
860E, Arkady and a Nobody-men, data structures dfs and similar trees, , 2700, x306, 
859G, Circle of Numbers, math, , 3000, x94, 
859F, Ordering T-Shirts, greedy, , 2800, x106, 
859E, Desk Disorder, combinatorics dfs and similar dsu graphs trees, , 2100, x1216, 
859D, Third Month Insanity, dp probabilities trees, , 2100, x697, 
859C, Pie Rules, dp games, , 1500, x3798, 
859B, Lazy Security Guard, brute force geometry math, , 1000, x5171, 
859A, Declined Finalists, greedy implementation, , 800, x6129, 
858F, Wizard's Tour, constructive algorithms dfs and similar graphs, , 2300, x815, 
858E, Tests Renumeration, greedy implementation, , 2200, x431, 
858D, Polycarp's phone book, data structures implementation sortings, , 1600, x2888, 
858C, Did you mean..., dp greedy implementation, , 1500, x4591, 
858B, Which floor?, brute force implementation, , 1500, x3132, 
858A, k-rounding, brute force math number theory, , 1100, x6030, 
856F, To Play or not to Play, greedy, , 3000, x46, 
856E, Satellites, , , 3100, x45, 
856D, Masha and Cactus, dp trees, , 2400, x254, 
856C, Eleventh Birthday, combinatorics dp math, , 2400, x282, 
856B, Similar Words, dp strings, , 2300, x362, 
856A, Set Theory, brute force constructive algorithms, , 1600, x994, 
855G, Harry Vs Voldemort, dfs and similar dp graphs trees, , 3300, x140, 
855F, Nagini, binary search data structures, , 3100, x164, 
855E, Salazar Slytherin's Locket, bitmasks dp, , 2200, x876, 
855D, Rowena Ravenclaw's Diadem, trees, , 2500, x401, 
855C, Helga Hufflepuff's Cup, dp trees, , 2000, x1329, 
855B, Marvolo Gaunt's Ring, brute force data structures dp, , 1500, x5530, 
855A, Tom Riddle's Diary, brute force implementation strings, , 800, x10979, 
854B, Maxim Buys an Apartment, constructive algorithms math, , 1200, x7134, 
854A, Fraction, brute force constructive algorithms math, , 800, x10674, 
853E, Lada Malina, data structures geometry, , 3400, x43, 
853D, Michael and Charging Stations, binary search dp greedy, , 2400, x498, 
853C, Boredom, data structures, , 2100, x1196, 
853B, Jury Meeting, greedy sortings two pointers, , 1800, x2235, 
853A, Planning, greedy, , 1500, x5086, 
852I, Dating, brute force dfs and similar graphs trees, , 2300, x384, 
852H, Bob and stages, dp geometry, , 3000, x69, 
852G, Bathroom terminal, implementation, , 1700, x1022, 
852F, Product transformation, combinatorics math number theory, , 2200, x427, 
852E, Casinos and travel, dp, , 2100, x627, 
852D, Exploration plan, binary search flows graph matchings shortest paths, , 2100, x603, 
852C, Property, greedy sortings, , 2100, x259, 
852B, Neural Network country, dp matrices, , 2000, x785, 
852A, Digits, brute force implementation math, , 2500, x268, 
851B, Arpa and an exam about geometry, geometry math, , 1400, x4409, 
851A, Arpa and a research in Mexican wave, implementation math, , 800, x7838, 
850F, Rainbow Balls, math, , 2800, x212, 
850E, Random Elections, bitmasks brute force divide and conquer fft math, , 2800, x252, 
850D, Tournament Construction, constructive algorithms dp graphs greedy math, , 2800, x227, 
850C, Arpa and a game with Mojtaba, bitmasks dp games, , 2200, x938, 
850B, Arpa and a list of numbers, implementation number theory, , 2100, x1577, 
850A, Five Dimensional Points, brute force geometry math, , 1700, x2707, 
849B, Tell Your World, brute force geometry, , 1600, x3051, 
849A, Odds and Ends, implementation, , 1000, x7457, 
848E, Days of Floral Colours, combinatorics divide and conquer dp fft math, , 3400, x132, 
848D, Shake It!, combinatorics dp flows graphs, , 2900, x162, 
848C, Goodbye Souvenir, data structures divide and conquer, , 2600, x677, 
848B, Rooter's Song, constructive algorithms data structures geometry implementation sortings two pointers, , 1900, x1480, 
848A, From Y to Y, constructive algorithms, , 1600, x4330, 
847M, Weather Tomorrow, implementation math, , 1000, x4722, 
847L, Berland SU Computer Network, dfs and similar hashing trees, , 2400, x249, 
847K, Travel Cards, greedy implementation sortings, , 1800, x1178, 
847J, Students Initiation, binary search flows graphs, , 2400, x454, 
847I, Noise Level, dfs and similar implementation math, , 1900, x1302, 
847H, Load Testing, greedy, , 1600, x1978, 
847G, University Classes, implementation, , 900, x4740, 
847F, Berland Elections, greedy sortings, , 2100, x703, 
847E, Packmen, binary search dp, , 1800, x1496, 
847D, Dog Show, data structures greedy, , 2200, x777, 
847C, Sum of Nestings, constructive algorithms, , 1800, x1890, 
847B, Preparing for Merge Sort, binary search data structures, , 1600, x2700, 
847A, Union of Doubly Linked Lists, implementation, , 1500, x2753, 
846F, Random Query, data structures math probabilities two pointers, , 1800, x1479, 
846E, Chemistry in Berland, dfs and similar greedy trees, , 2300, x527, 
846D, Monitor, binary search data structures, , 1900, x1655, 
846C, Four Segments, brute force data structures dp, , 1800, x1782, 
846B, Math Show, brute force greedy, , 1800, x1983, 
846A, Curriculum Vitae, brute force implementation, , 1500, x3260, 
845G, Shortest Path Problem?, dfs and similar graphs math, , 2300, x740, 
845F, Guards In The Storehouse, bitmasks dp, , 2500, x213, 
845E, Fire in the City, binary search data structures, , 2400, x361, 
845D, Driving Test, data structures dp greedy, , 1800, x1861, 
845C, Two TVs, data structures greedy sortings, , 1500, x5036, 
845B, Luba And The Ticket, brute force greedy implementation, , 1600, x3991, 
845A, Chess Tourney, implementation sortings, , 1100, x6097, 
844B, Rectangles, combinatorics math, , 1300, x5004, 
844A, Diversity, greedy implementation strings, , 1000, x7305, 
843E, Maximum Flow, flows graphs, , 3000, x87, 
843D, Dynamic Shortest Path, graphs shortest paths, , 3400, x310, 
843C, Upgrading Tree, constructive algorithms dfs and similar graphs math trees, , 2600, x260, 
843B, Interactive LowerBound, brute force interactive probabilities, , 2000, x1598, 
843A, Sorting by Subsequences, dfs and similar dsu implementation math sortings, , 1400, x4588, 
842E, Nikita and game, binary search dfs and similar divide and conquer graphs trees, , 2800, x192, 
842D, Vitya and Strange Lesson, binary search data structures, , 2000, x2073, 
842C, Ilya And The Tree, dfs and similar graphs math number theory trees, , 2000, x2788, 
842B, Gleb And Pizza, geometry, , 1100, x8183, 
842A, Kirill And The Game, brute force two pointers, , 1200, x7614, 
841B, Godsend, games math, , 1100, x9344, 
841A, Generous Kefa, brute force implementation, , 900, x10432, 
840E, In a Trap, trees, , 3200, x201, 
840D, Destiny, data structures probabilities, , 2500, x1059, 
840C, On the Bench, combinatorics dp, , 2500, x905, 
840B, Leha and another game about graph, constructive algorithms data structures dfs and similar dp graphs, , 2100, x1703, 
840A, Leha and Function, combinatorics greedy math number theory sortings, , 1300, x6349, 
839E, Mother of Dragons, brute force graphs math meet-in-the-middle, , 2700, x546, 
839D, Winter is here, combinatorics dp math number theory, , 2200, x2048, 
839C, Journey, dfs and similar dp graphs probabilities trees, , 1500, x9929, 
839B, Game of the Rows, brute force greedy implementation, , 1900, x2977, 
839A, Arya and Bran, implementation, , 900, x11401, 
838F, Expected Earnings, , , 2800, x37, 
838E, Convex Countour, dp, , 2300, x241, 
838D, Airplane Arrangements, math number theory, , 2700, x198, 
838C, Future Failure, dp games, , 2800, x101, 
838B, Diverging Directions, data structures dfs and similar trees, , 2100, x329, 
838A, Binary Blocks, brute force, , 1400, x664, 
837G, Functions On The Segments, data structures, , 2500, x342, 
837F, Prefix Sums, binary search brute force combinatorics math matrices, , 2400, x494, 
837E, Vasya's Function, binary search implementation math, , 2100, x1137, 
837D, Round Subset, dp math, , 2100, x2296, 
837C, Two Seals, brute force implementation, , 1500, x3245, 
837B, Flag of Berland, brute force implementation, , 1600, x3224, 
837A, Text Volume, implementation, , 800, x7196, 
835F, Roads in the Kingdom, dfs and similar dp graphs trees, , 2500, x509, 
835E, The penguin's game, binary search constructive algorithms interactive, , 2400, x710, 
835D, Palindromic characteristics, brute force dp hashing strings, , 1900, x2604, 
835C, Star sky, dp implementation, , 1600, x5753, 
835B, The number on the board, greedy, , 1100, x9089, 
835A, Key races, math, , 800, x15746, 
834B, The Festive Evening, data structures implementation, , 1100, x6868, 
834A, The Useless Toy, implementation, , 900, x7237, 
833E, Caramel Clouds, data structures dp sortings, , 3400, x95, 
833D, Red-Black Cobweb, data structures divide and conquer implementation trees, , 2800, x216, 
833C, Ever-Hungry Krakozyabra, brute force combinatorics greedy math, , 2700, x323, 
833B, The Bakery, binary search data structures divide and conquer dp two pointers, , 2200, x2170, 
833A, The Meaningless Game, math number theory, , 1700, x4983, 
832E, Vasya and Shifts, matrices, , 2600, x191, 
